,ABQ_DNI,ABQ_TEMP,ABQ_Timestamp,ABQ_WSPD,RSK_DNI,RSK_TEMP,RSK_Timestamp,RSK_WSPD,S1_Gfront,S1_celltemp,S1_dcP,S2_Gfront,S2_celltemp,S2_dcP,S3_Gfront,S3_celltemp,S3_dcP,S4_GPOAeff,S4_Gfront,S4_Grear,S4_celltemp,S4_dcP,S5_Gfront,S5_celltemp,S5_dcP,S6_GPOAeff,S6_Gfront,S6_Grear,S6_celltemp,S6_dcP
3253,1002.267314,28.6363334,2019-05-16 14:00:00-07:00,3.417999997,790.8963135,19.7741666,5/16/2019 14:00,3.452777768,957.898528,52.5914441,2787.655635,957.898528,52.5914441,2787.655635,842.0016832,40.78265949,21088.37273,887.0417922,842.0030517,69.2903699,44.91913803,21270.74898,924.3820599,42.83810379,22910.8286,968.5640053,924.3654831,67.99772643,47.230048,22515.85727
3254,982.3752482,29.56099997,2019-05-16 15:00:00-07:00,2.619766668,596.144929,20.27166648,5/16/2019 15:00,3.290555553,812.8844732,50.99333733,2390.042192,812.8844732,50.99333733,2390.042192,764.8348912,39.56030668,19269.75886,800.7081908,764.7170214,55.37102976,43.1658527,19365.15184,712.3792401,38.23740916,18057.13194,748.7080381,712.3644437,55.91322218,41.67904241,17873.0775
3255,940.1907054,30.08666668,2019-05-16 16:00:00-07:00,2.385549998,655.492914,20.53916663,5/16/2019 16:00,3.277499992,602.9841369,46.23449781,1814.677276,602.9841369,46.23449781,1814.677276,833.3113321,41.57287706,20792.89662,863.9363643,833.2711726,47.17721808,45.25835259,20694.15777,614.1293369,36.04047825,15710.10542,647.041425,614.1157018,50.65495889,39.05249466,15618.05332
3256,872.2087636,30.38849999,2019-05-16 17:00:00-07:00,2.760133308,525.4607702,20.0208333,5/16/2019 17:00,2.887499995,344.9951409,39.40014986,1062.029543,344.9951409,39.40014986,1062.029543,709.8927438,38.40796363,17979.27898,734.8576184,709.8654278,38.44952408,41.48788812,17906.92562,387.4964914,30.0574882,10106.01859,411.517254,387.486252,36.97077235,32.042296,10173.00683
3257,729.8055593,30.41316665,2019-05-16 18:00:00-07:00,3.119133317,548.9935788,19.53416673,5/16/2019 18:00,2.978333334,91.99360505,32.75963492,277.6439892,91.99360505,32.75963492,277.6439892,691.1977742,37.32960271,17592.61779,709.4932174,690.9708903,28.49588786,40.16018984,17386.64926,216.3482518,25.1042244,5670.767738,236.8258255,216.3407944,31.51543252,26.41904573,5910.341334
3258,313.3071177,30.04897958,2019-05-16 19:00:00-07:00,1.307959186,465.9593591,18.07416665,5/16/2019 19:00,3.005277774,11.98673693,30.39397621,32.78107074,11.98673693,30.39397621,32.78107074,460.8909295,29.91900622,12075.99867,463.7700089,457.0638938,10.31710006,31.53731416,11740.48619,60.26449052,19.62295656,1536.433071,78.47158532,60.2582271,28.02055111,20.35218055,1930.170377
3259,0,0,2019-05-16 20:00:00-07:00,0,69.79579686,16.31302822,5/16/2019 20:00,2.594718311,0,0,0,0,0,0,65.28972746,18.03731177,1684.206128,67.50644271,64.88876278,4.027199897,18.31610583,1698.113207,30.10486474,17.10808933,751.8294433,38.80245206,30.10275293,13.38415251,17.46438977,938.1232123
3260,0,0,2019-05-16 21:00:00-07:00,0,0,15.42000008,5/16/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,0,0,2019-05-16 22:00:00-07:00,0,0,0,5/16/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,0,0,2019-05-16 23:00:00-07:00,0,0,0,5/16/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,0,0,2019-05-17 00:00:00-07:00,0,0,0,5/17/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,0,0,2019-05-17 01:00:00-07:00,0,0,0,5/17/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,0,0,2019-05-17 02:00:00-07:00,0,0,0,5/17/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,0,0,2019-05-17 03:00:00-07:00,0,0,0,5/17/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,0,0,2019-05-17 04:00:00-07:00,0,0,0,5/17/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,0,0,2019-05-17 05:00:00-07:00,0,0.153794767,12.51111114,5/17/2019 5:00,3.739846741,0,0,0,0,0,0,2.900189195,12.58211677,65.66118746,3.121109283,2.900452932,0.339471309,12.59824766,69.8962818,2.702118722,12.57726739,60.93665349,2.938484451,2.701996617,0.363827437,12.59314906,64.32792692
3269,189.1435335,18.27310345,2019-05-17 06:00:00-07:00,9.414965523,0.3097183,11.22247189,5/17/2019 6:00,3.067415722,14.89740737,18.52689723,44.21076099,14.89740737,18.52689723,44.21076099,26.04604703,11.88910308,663.8655423,28.72257963,26.10108168,4.033073775,12.05352799,716.4262503,26.33655098,11.89653834,671.6022041,28.59223678,26.33535773,3.472121611,12.04975666,699.1416938
3270,689.1476359,19.15499996,2019-05-17 07:00:00-07:00,9.456583357,0.31908601,11.61750007,5/17/2019 7:00,2.246944439,76.25459489,20.45074555,242.8122553,76.25459489,20.45074555,242.8122553,26.15728501,12.32448836,665.3230527,32.66357478,26.15489138,10.01335908,12.604891,817.2388207,33.56103412,12.52459949,862.9818197,36.43110844,33.55951964,4.41782892,12.71878021,897.4768852
3271,837.2506256,20.69183334,2019-05-17 08:00:00-07:00,9.048366682,0.199145366,11.64792339,5/17/2019 8:00,2.553993607,316.7380225,26.21174716,1035.316502,316.7380225,26.21174716,1035.316502,56.01356777,13.13123733,1470.322408,70.06887594,56.00842723,21.63145954,13.73156097,1800.717427,72.26954835,13.56171736,1914.520861,78.4693234,72.26629205,9.543125141,13.981365,1983.986073
3272,907.1294627,22.69966666,2019-05-17 09:00:00-07:00,7.776683315,0.285300242,10.46353279,5/17/2019 9:00,2.492877488,571.1801701,33.47850271,1825.454883,571.1801701,33.47850271,1825.454883,61.55750101,12.1002982,1630.868828,73.78463767,61.50023323,18.89908376,12.66484073,1908.73285,73.91430039,12.42885575,1970.748791,80.25792281,73.910972,9.764539696,12.85796621,2040.672294
3273,927.3888275,25.31599989,2019-05-17 10:00:00-07:00,5.56463333,0.413009061,10.67555544,5/17/2019 10:00,1.767777776,773.6006921,42.13041887,2375.521615,773.6006921,42.13041887,2375.521615,82.7319851,12.98440446,2210.591584,94.0603417,82.72177082,17.4439552,13.59286118,2446.352134,90.09925164,13.190007,2413.74023,97.81540211,90.09517501,11.87727245,13.70932534,2496.837582
3274,965.891748,27.0221667,2019-05-17 11:00:00-07:00,2.909149998,0.487704536,10.89831925,5/17/2019 11:00,2.39159663,926.4603521,50.9842518,2719.533601,926.4603521,50.9842518,2719.533601,118.0423269,14.05820362,3184.367252,128.9404058,117.9859564,16.85299905,14.76603562,3375.654789,117.9445127,14.05558522,3181.662471,127.9373035,117.9393144,15.38152169,14.7359464,3283.588959
3275,963.435847,27.34733324,2019-05-17 12:00:00-07:00,2.194383337,0.305069007,10.97500004,5/17/2019 12:00,2.34388889,1003.472225,54.56477151,2888.530046,1003.472225,54.56477151,2888.530046,67.20254323,12.77967588,1781.396574,72.37584836,67.20242184,7.959117718,13.151542,1867.009031,63.37263145,12.67682637,1676.391337,68.81922601,63.36977367,8.383772838,13.04458452,1737.986249
3276,942.6990031,29.06633339,2019-05-17 13:00:00-07:00,2.44094999,0.393474241,11.29777781,5/17/2019 13:00,1.918333331,1004.270962,55.86154832,2871.85128,1004.270962,55.86154832,2871.85128,73.42037629,13.32622922,1948.564549,79.03681845,73.42034812,8.640723588,13.72941146,2040.831607,68.72566595,13.1965242,1819.868783,74.63174932,68.72257986,9.091029942,13.59388583,1886.372604
3277,962.6775004,30.57733335,2019-05-17 14:00:00-07:00,3.485866685,0.398916883,12.00277783,5/17/2019 14:00,2.666666662,967.2042707,54.65709031,2785.126997,967.2042707,54.65709031,2785.126997,90.47163208,14.38071071,2410.406148,98.29624253,90.47054641,12.0395325,14.90828149,2546.660002,88.64957866,14.33282034,2360.372006,96.24878787,88.64553868,11.69730644,14.84776151,2443.676289
3278,787.2197301,30.93416678,2019-05-17 15:00:00-07:00,2.871233331,0.439116224,11.85654593,5/17/2019 15:00,3.1362117,810.4258426,51.94788974,2371.554291,810.4258426,51.94788974,2371.554291,117.2013891,14.84260911,3149.170339,131.2990763,117.128074,21.80154195,15.6416531,3427.205088,123.7709952,15.00998988,3330.33365,134.2283162,123.7655505,16.09656266,15.72609761,3436.797166
3279,916.2397807,31.21616666,2019-05-17 16:00:00-07:00,3.133666661,0.307945735,11.42284118,5/17/2019 16:00,3.356824509,609.0730854,46.73677639,1828.639349,609.0730854,46.73677639,1828.639349,52.14654874,12.73219888,1367.101709,61.50269068,52.0873333,14.48516521,13.17516836,1576.125419,60.91488122,12.95236462,1606.395916,66.13715371,60.91213222,8.038494594,13.30721292,1665.741511
3280,780.3712209,32.13883314,2019-05-17 17:00:00-07:00,4.026366647,0.265249313,11.24416664,5/17/2019 17:00,3.184722222,328.1225603,40.02243005,1005.561553,328.1225603,40.02243005,1005.561553,40.26369027,12.26672022,1045.574127,50.34752397,40.25992106,15.51938908,12.69185004,1282.456618,51.94178292,12.56330196,1362.630534,56.38923861,51.93943773,6.84584751,12.86557238,1413.825971
3281,569.2606032,31.91316662,2019-05-17 18:00:00-07:00,4.188966676,0.205067863,10.93072631,5/17/2019 18:00,2.949162006,83.73625958,33.90370472,250.0576947,83.73625958,33.90370472,250.0576947,27.17964724,11.63184198,695.1068876,33.97058895,27.17707943,10.4515531,11.91983784,854.012249,35.0160841,11.83398768,905.3876943,38.00959611,35.01450452,4.607833214,12.03744041,940.9206703
3282,239.3334375,31.60581807,2019-05-17 19:00:00-07:00,3.154636366,0.206183833,10.70194452,5/17/2019 19:00,2.664722216,22.9559026,32.18997722,64.52550344,22.9559026,32.18997722,64.52550344,19.52077807,11.21508987,492.3751494,22.0826984,19.58260427,3.846298665,11.35474689,546.2312037,20.93236176,11.25219636,529.6789412,22.72192937,20.93141538,2.754636907,11.37364365,551.7316819
3283,0,0,2019-05-17 20:00:00-07:00,0,0.1669057,10.56112671,5/17/2019 20:00,2.294929571,0,0,0,0,0,0,8.6318024,10.79368501,209.452277,9.301494859,8.637842526,1.02100359,10.84158179,221.721083,8.161360047,10.78101034,197.4791529,8.86272375,8.160990436,1.079589714,10.82835213,206.6871816
3284,0,0,2019-05-17 21:00:00-07:00,0,0,10.41739124,5/17/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,0,0,2019-05-17 22:00:00-07:00,0,0,0,5/17/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,0,0,2019-05-17 23:00:00-07:00,0,0,0,5/17/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,0,0,2019-05-18 00:00:00-07:00,0,0,0,5/18/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,0,0,2019-05-18 01:00:00-07:00,0,0,0,5/18/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,0,0,2019-05-18 02:00:00-07:00,0,0,0,5/18/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,0,0,2019-05-18 03:00:00-07:00,0,0,0,5/18/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,0,0,2019-05-18 04:00:00-07:00,0,0,0,5/18/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,0,0,2019-05-18 05:00:00-07:00,0,0.181091943,10.39623177,5/18/2019 5:00,1.478260869,0,0,0,0,0,0,10.1336502,10.68457796,248.0780336,10.91188717,10.13686159,1.192347052,10.73996943,262.1830518,9.491286849,10.66629994,231.6001109,10.30894488,9.490858278,1.258594773,10.72097602,242.2483706
3293,288.6040456,19.30545457,2019-05-18 06:00:00-07:00,0.582400003,0.280410438,10.61527781,5/18/2019 6:00,1.621944439,15.5764616,19.77622751,46.01213857,15.5764616,19.77622751,46.01213857,41.84956258,11.7946611,1091.284195,46.02075218,41.8800874,6.370253507,12.05384023,1171.166172,40.84361051,11.76631186,1064.011562,44.40702757,40.84174741,5.48504639,12.00339682,1106.664834
3294,728.898998,21.34950002,2019-05-18 07:00:00-07:00,1.19254999,0.324454552,10.95583334,5/18/2019 7:00,1.676111108,79.04486661,23.64224818,248.1434676,79.04486661,23.64224818,248.1434676,48.64597566,12.32178334,1273.909701,60.5180578,48.64148263,18.2716541,12.84207329,1552.11356,61.24589185,12.67558147,1617.702522,66.50770896,61.24310316,8.099393551,13.02876004,1677.450194
3295,871.882667,22.50916672,2019-05-18 08:00:00-07:00,2.256266673,0.449888492,11.52333333,5/18/2019 8:00,1.71027778,322.0769023,31.2089655,1029.137555,322.0769023,31.2089655,1029.137555,82.21856937,13.82670465,2187.441827,101.1229124,82.21000838,29.09677541,14.66937912,2625.300036,99.7581944,14.31808111,2669.510079,108.2357078,99.75377009,13.04913501,14.89066606,2759.543289
3296,944.8821309,24.77216663,2019-05-18 09:00:00-07:00,1.311833334,0.785799357,12.27805553,5/18/2019 9:00,1.889722214,584.714389,41.59676178,1799.218872,584.714389,41.59676178,1799.218872,174.5232128,17.10899983,4711.834932,203.5103498,174.5159588,44.60675536,18.54883263,5325.557771,191.4937633,17.57875846,5176.123196,207.145594,191.4849017,24.09337266,18.66084564,5315.430121
3297,990.6393951,27.02716672,2019-05-18 10:00:00-07:00,1.349316663,0.7973031,13.5338889,5/18/2019 10:00,1.411944442,802.304471,50.05465641,2370.188882,802.304471,50.05465641,2370.188882,189.9565895,18.96308463,5100.396141,213.4023942,189.8204576,36.27990248,20.28032912,5553.255135,201.5404157,19.2941648,5414.574799,218.0016164,201.5311686,25.33915044,20.42572757,5562.581119
3298,1000.20627,28.46633342,2019-05-18 11:00:00-07:00,2.112766655,83.82270892,15.09353939,5/18/2019 11:00,1.779213478,947.1511779,54.29645084,2733.495693,947.1511779,54.29645084,2733.495693,460.5327037,27.93605604,12177.10252,494.4932711,460.5156853,52.27320893,30.42096849,12586.18044,471.5958205,28.24456456,12457.77129,503.5060945,471.5808268,49.11579639,30.70033208,12554.1803
3299,1014.54617,30.19883324,2019-05-18 12:00:00-07:00,2.71183333,284.6974404,16.65377368,5/18/2019 12:00,1.755345905,1029.069755,57.16560633,2921.49334,1029.069755,57.16560633,2921.49334,582.4228571,32.92131508,15108.30486,619.4359069,582.422441,56.94379375,35.87855754,15448.36155,647.5890317,34.74145904,16675.93396,684.517634,647.5575957,56.86159734,37.89843098,16603.24976
3300,1012.014033,31.17533328,2019-05-18 13:00:00-07:00,3.314133334,341.6901047,18.30939603,5/18/2019 13:00,2.046308724,1029.408772,57.09594426,2923.472283,1029.408772,57.09594426,2923.472283,586.6013911,34.37796645,15115.12637,623.0291658,586.6013337,56.0428186,37.3464047,15444.53231,664.6317909,36.51542639,16976.80159,701.3680803,664.5994371,56.56714346,39.74009456,16882.18259
3301,995.2408254,32.09849997,2019-05-18 14:00:00-07:00,2.760500008,506.2278042,19.26850655,5/18/2019 14:00,2.341883107,953.6118157,57.0072757,2714.140148,953.6118157,57.0072757,2714.140148,691.5335095,37.84162207,17558.71981,730.3283529,691.458309,59.80006758,41.23385608,17815.87613,748.1186949,39.36137949,18865.60599,786.241747,748.0816896,58.70778057,42.91550686,18666.69189
3302,958.2145131,33.0179999,2019-05-18 15:00:00-07:00,3.016850009,623.2515095,19.92882872,5/18/2019 15:00,2.28378378,803.6980968,53.65711376,2331.898491,803.6980968,53.65711376,2331.898491,792.678456,41.30106805,19806.50325,829.998185,792.64512,57.4662539,44.96953794,19914.55838,737.6989184,39.81870679,18561.69558,775.2373824,737.66096,57.8098806,43.31742669,18375.93361
3303,914.9486562,34.35700016,2019-05-18 16:00:00-07:00,2.618200004,781.0318545,19.91728042,5/18/2019 16:00,2.454390933,596.675882,50.09046652,1761.523536,596.675882,50.09046652,1761.523536,921.4594341,44.48099306,22658.80742,950.7749738,921.470677,45.08353359,48.34131356,22442.83283,669.2780084,37.75849195,16996.47388,702.8451291,669.2420194,51.69709172,40.9292904,16833.83642
3304,829.9279134,34.38699983,2019-05-18 17:00:00-07:00,3.745383353,747.0666579,20.47055545,5/18/2019 17:00,1.744999995,341.365535,42.74164317,1033.389906,341.365535,42.74164317,1033.389906,879.4359373,45.05093158,21573.24152,901.3381438,879.362218,33.80911668,48.45997827,21284.11267,452.4548622,33.11674174,11674.68154,479.5042914,452.4438139,41.63150375,35.36069235,11721.70286
3305,404.8540392,34.17033323,2019-05-18 18:00:00-07:00,5.090533328,622.9618345,20.45502807,5/18/2019 18:00,1.898882678,63.99966003,35.60478536,186.7900857,63.99966003,35.60478536,186.7900857,753.4819148,41.29924745,18826.2675,771.1940195,753.4810302,27.25075274,44.20620943,18574.21173,228.3878034,26.77311664,5950.625785,249.9338712,228.3800657,33.15970077,28.15247456,6202.50683
3306,84.23755504,32.72890895,2019-05-18 19:00:00-07:00,2.653090906,493.9245486,19.34777779,5/18/2019 19:00,2.481944445,17.74302466,33.19568286,48.83276557,17.74302466,33.19568286,48.83276557,491.1336932,32.41613914,12735.7112,493.6770704,487.0596985,10.18057223,34.08485963,12378.29713,59.82041299,20.93951296,1514.352322,78.70840476,59.81400181,29.06831222,21.69735461,1924.799792
3307,0,0,2019-05-18 20:00:00-07:00,0,42.52497888,16.73236366,5/18/2019 20:00,2.587636359,0,0,0,0,0,0,41.72397148,17.83480108,1054.83144,43.39871404,41.50691461,2.910460657,18.02059435,1072.683606,21.56808894,17.30223914,529.0708619,26.55082854,21.56697108,7.667473028,17.52048822,630.8522259
3308,0,0,2019-05-18 21:00:00-07:00,0,0,15.68518497,5/18/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,0,0,2019-05-18 22:00:00-07:00,0,0,0,5/18/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,0,0,2019-05-18 23:00:00-07:00,0,0,0,5/18/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,0,0,2019-05-19 00:00:00-07:00,0,0,0,5/19/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,0,0,2019-05-19 01:00:00-07:00,0,0,0,5/19/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,0,0,2019-05-19 02:00:00-07:00,0,0,0,5/19/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,0,0,2019-05-19 03:00:00-07:00,0,0,0,5/19/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,0,0,2019-05-19 04:00:00-07:00,0,0,13.73076916,5/19/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,0,20.14799995,2019-05-19 05:00:00-07:00,0,0.27684243,13.61194452,5/19/2019 5:00,2.602499998,0,0,0,0,0,0,13.20478905,13.96049897,321.7270754,14.21871868,13.20866126,1.553934502,14.03367265,340.3543061,12.37448875,13.93858231,300.5232643,13.44480121,12.37393013,1.647493974,14.01071821,314.760916
3317,62.20393427,20.15516666,2019-05-19 06:00:00-07:00,1.098766673,0.353950353,13.65833346,5/19/2019 6:00,2.314166661,29.4837958,21.01577558,89.42802993,29.4837958,21.01577558,89.42802993,41.06029972,14.76316403,1053.798316,45.27212441,41.11439172,6.396511824,15.02195725,1136.285473,40.53683406,14.74907887,1039.80689,44.06182403,40.53498849,5.425900825,14.98550227,1083.266275
3318,189.1798925,20.84483331,2019-05-19 07:00:00-07:00,1.18561667,0.415490171,13.92222222,5/19/2019 7:00,2.388333337,94.48615408,23.5867442,299.0936703,94.48615408,23.5867442,299.0936703,57.29874857,15.45639031,1488.329709,70.63412906,57.29317681,20.52454193,16.04134414,1797.846871,69.18893925,15.77474894,1809.715406,75.15501512,69.18574386,9.183494248,16.176977,1879.19422
3319,500.219037,23.95366666,2019-05-19 08:00:00-07:00,1.875900009,0.770897725,14.19833332,5/19/2019 8:00,2.012777772,359.662105,33.91861288,1137.964177,359.662105,33.91861288,1137.964177,138.8322204,18.00984377,3700.081898,166.2523322,138.8232577,42.19857622,19.28740099,4309.527959,151.9558428,18.37014071,4057.306183,164.6455529,151.9487022,19.53361645,19.23821667,4184.146057
3320,816.3323697,25.64083341,2019-05-19 09:00:00-07:00,1.656949997,34.5823367,15.04691016,5/19/2019 9:00,2.174719094,584.1416646,42.06425142,1793.41417,584.1416646,42.06425142,1793.41417,262.1888907,22.16766255,7013.118597,293.6811495,261.9005853,48.89317555,23.95901212,7596.146297,249.5889799,21.82546329,6675.988417,268.4958942,249.5795851,29.10201402,23.19473575,6814.519693
3321,659.9589802,27.41600008,2019-05-19 10:00:00-07:00,2.014566658,494.8296846,17.20470592,5/19/2019 10:00,1.763529407,733.7944758,47.55924269,2195.515228,733.7944758,47.55924269,2195.515228,754.9161823,38.27857751,19135.25741,793.8162722,754.8137145,60.00393498,41.83073494,19307.7741,676.5766596,36.09168964,17318.59306,713.4890266,676.5607563,56.81272349,39.33879675,17202.20002
3322,197.6032187,28.75133336,2019-05-19 11:00:00-07:00,2.934849997,524.2538708,19.11448854,5/19/2019 11:00,1.739772726,536.8525893,42.61291849,1642.331741,536.8525893,42.61291849,1642.331741,754.000909,40.19631219,18938.91035,796.0116042,753.9595142,64.69552296,43.84012126,19197.71746,788.8100535,41.16957394,19722.28989,830.1420121,788.7707672,63.64806911,44.90027658,19535.325
3323,195.7909821,29.66508484,2019-05-19 12:00:00-07:00,3.924881321,312.9456523,19.88591562,5/19/2019 12:00,1.62028169,610.8385653,44.43945526,1854.677993,610.8385653,44.43945526,1854.677993,618.8021522,37.32662945,15735.11499,657.9399999,618.8017206,60.21273728,40.45429459,16103.03022,688.618807,39.29438649,17364.12916,727.871574,688.6024028,60.41410953,42.64048044,17307.20637
3324,614.1785055,31.09250005,2019-05-19 13:00:00-07:00,4.615333347,164.9062301,20.35391302,5/19/2019 13:00,1.600869563,886.2377732,51.58037268,2595.614606,886.2377732,51.58037268,2595.614606,484.9746405,34.04054235,12477.41468,516.7609127,484.9672833,48.91327609,36.52563165,12834.10819,526.014791,35.19874998,13479.74283,558.6590507,525.9895611,50.26075318,37.83680841,13541.15317
3325,607.5162095,32.20983346,2019-05-19 14:00:00-07:00,5.257266677,506.814553,21.32389385,5/19/2019 14:00,1.725368728,779.4457051,49.49184406,2309.508663,779.4457051,49.49184406,2309.508663,729.6443798,41.74439523,18189.75904,771.0853208,729.5763194,63.86000213,45.29379031,18485.90443,786.8022977,43.3440695,19467.25282,827.855594,786.7858022,63.18429509,47.05854647,19303.44045
3326,90.9914171,32.02683328,2019-05-19 15:00:00-07:00,5.520933366,592.8835685,22.02102266,5/19/2019 15:00,2.099715906,259.7032875,37.68752723,799.0305679,259.7032875,37.68752723,799.0305679,818.5810808,44.36431294,20153.05382,859.6154078,818.5157476,63.23024645,48.21203196,20333.4029,766.3845324,42.93960052,18998.63145,806.6369371,766.345253,61.98720634,46.59786869,18850.10677
3327,550.9791649,32.74033318,2019-05-19 16:00:00-07:00,8.597966647,454.3046,22.05877182,5/19/2019 16:00,1.829532157,459.4832121,40.97567913,1413.265471,459.4832121,40.97567913,1413.265471,670.8788593,40.70415886,16799.81108,701.2037637,670.8161404,46.75018982,43.73485944,16927.03896,511.3621091,36.27079283,13031.24307,540.189901,511.349728,44.36949697,38.75748941,13038.77837
3328,734.7495416,32.58316669,2019-05-19 17:00:00-07:00,9.004683336,606.3294958,22.09185396,5/19/2019 17:00,2.009269662,341.2536474,38.54648036,1054.564955,341.2536474,38.54648036,1054.564955,804.8236482,44.19272326,19831.27038,832.1474114,804.7779596,42.10684882,47.56909389,19745.09169,437.0861335,34.09446289,11217.36444,464.0302899,437.0751393,41.4694624,36.29872509,11293.56205
3329,619.014368,32.19700012,2019-05-19 18:00:00-07:00,8.981433376,553.8762961,21.93715072,5/19/2019 18:00,1.51424581,94.02466533,33.84243057,282.475095,94.02466533,33.84243057,282.475095,704.9982781,41.94903502,17554.89895,725.0790353,705.0262852,30.85038482,44.7338928,17428.43835,228.0055127,28.40925155,5893.94167,249.5803042,228.0090991,33.18646932,29.78404402,6151.194759
3330,158.4872439,30.56600002,2019-05-19 19:00:00-07:00,8.200999997,256.84265,21.24111106,5/19/2019 19:00,1.178611111,14.58526525,30.83399025,40.24778435,14.58526525,30.83399025,40.24778435,336.3845143,31.00731434,8699.896053,343.544831,334.1296731,14.48485838,32.23902941,8621.335942,79.03626283,23.53575952,2000.660774,94.14330293,79.03046579,23.25051868,24.25492546,2293.302406
3331,0,0,2019-05-19 20:00:00-07:00,0,2.901649255,19.26305559,5/19/2019 20:00,1.090833335,0,0,0,0,0,0,38.05190494,20.37435404,944.945447,40.48948222,37.99399946,3.839204248,20.56538847,986.0964988,30.28367156,20.1474843,744.2919619,33.82063636,30.28225332,5.443666217,20.35088691,801.8177272
3332,0,0,2019-05-19 21:00:00-07:00,0,0,18.42023827,5/19/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,0,0,2019-05-19 22:00:00-07:00,0,0,0,5/19/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,0,0,2019-05-19 23:00:00-07:00,0,0,0,5/19/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,0,0,2019-05-20 00:00:00-07:00,0,0,0,5/20/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,0,0,2019-05-20 01:00:00-07:00,0,0,0,5/20/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,0,0,2019-05-20 02:00:00-07:00,0,0,0,5/20/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,0,0,2019-05-20 03:00:00-07:00,0,0,0,5/20/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,0,0,2019-05-20 04:00:00-07:00,0,0,15.74074071,5/20/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,0,16.43499947,2019-05-20 05:00:00-07:00,0,0.28559734,15.74040818,5/20/2019 5:00,0.496326534,0,0,0,0,0,0,3.710297348,15.85319998,83.43623994,3.991535471,3.710548327,0.432287913,15.87297919,88.90764372,3.449757216,15.84527965,77.25957682,3.757802601,3.449601322,0.474155813,15.86521621,81.81779828
