PVSYST v6.88
;File;File date;Description
Project;PVPMC_Challenge_1and2.PRJ;10/10/21 17h50;PVPMC_Challenge_1and2;
Geographical Site;ABQ_SAM_CSV_2019.SIT;10/10/21 17h50;ABQ;United States;North_America;;
Meteo data;ABQ_SAM_CSV_2019.MET;10/10/21 17h37;ABQ;;2019;
Simulation variant;PVPMC_Challenge_1and2.VC0;10/10/21 17h53;S1;
Simulation date;;10/10/21 17h54

Simulation:;Hourly values; from 01/01/19; to 31/12/19 

date;GlobInc;GlobEff;EArray;HSol;AzSol;DiffHor;TArray
    ;W/m²;W/m²;W;°;°;W/m²;°C

18/01/19 05:00;0;0;0;0;0;0;0
18/01/19 06:00;0;0;0;0;0;0;0
18/01/19 07:00;13.782;13.263;106.6;4.0248;-61.633;15.1;-2.6934
18/01/19 08:00;43.046;41.423;469.48;12.834;-53.459;47.902;0.0726
18/01/19 09:00;81.983;78.891;969.2;21.946;-42.222;93.001;3.0166
18/01/19 10:00;88.148;84.824;1045.3;29.095;-28.787;99.204;4.5729
18/01/19 11:00;62.972;60.598;715.5;33.507;-13.143;69.404;5.5819
18/01/19 12:00;52.342;50.368;578.25;34.514;3.7941;57.297;6.2522
18/01/19 13:00;43.552;41.91;466.45;31.934;20.336;47.403;6.7162
18/01/19 14:00;38.26;36.818;399.44;26.207;35.048;41.499;7.4916
18/01/19 15:00;27.197;26.172;263.26;18.096;47.465;29.302;7.753
18/01/19 16:00;11.913;11.464;83.551;8.3262;57.866;12.696;7.5401
18/01/19 17:00;0;0;0;1.5398;63.659;0.3989;0
18/01/19 18:00;0;0;0;0;0;0;0
18/01/19 19:00;0;0;0;0;0;0;0
18/01/19 20:00;0;0;0;0;0;0;0
18/01/19 21:00;0;0;0;0;0;0;0
18/01/19 22:00;0;0;0;0;0;0;0
18/01/19 23:00;0;0;0;0;0;0;0
19/01/19 00:00;0;0;0;0;0;0;0
19/01/19 01:00;0;0;0;0;0;0;0
19/01/19 02:00;0;0;0;0;0;0;0
19/01/19 03:00;0;0;0;0;0;0;0
19/01/19 04:00;0;0;0;0;0;0;0
19/01/19 05:00;0;0;0;0;0;0;0
19/01/19 06:00;0;0;0;0;0;0;0
19/01/19 07:00;11.615;11.177;81.24;4.0989;-61.841;12.596;-1.241
19/01/19 08:00;40.447;38.922;435.89;12.928;-53.663;44.8;0.332
19/01/19 09:00;64.034;61.619;735.99;22.069;-42.419;71.299;2.544
19/01/19 10:00;95.676;92.067;1140.5;29.251;-28.965;108.3;5.6154
19/01/19 11:00;62.617;60.256;709.6;33.695;-13.281;68.995;6.1901
19/01/19 12:00;95.434;91.834;1125.7;34.724;3.7168;107.4;8.9152
19/01/19 13:00;143.94;138.51;1744.2;32.154;20.325;168.5;12.044
19/01/19 14:00;138.58;133.35;1669.8;26.424;35.091;164.2;12.851
19/01/19 15:00;98.442;94.727;1154.5;18.302;47.544;115.7;11.706
19/01/19 16:00;39.805;38.303;416.22;8.5211;57.969;45.299;9.377
19/01/19 17:00;11.468;11.032;78.707;1.7276;63.773;11.1;7.7344
19/01/19 18:00;0;0;0;0;0;0;0
19/01/19 19:00;0;0;0;0;0;0;0
19/01/19 20:00;0;0;0;0;0;0;0
19/01/19 21:00;0;0;0;0;0;0;0
19/01/19 22:00;0;0;0;0;0;0;0
19/01/19 23:00;0;0;0;0;0;0;0
20/01/19 00:00;0;0;0;0;0;0;0
20/01/19 01:00;0;0;0;0;0;0;0
20/01/19 02:00;0;0;0;0;0;0;0
20/01/19 03:00;0;0;0;0;0;0;0
20/01/19 04:00;0;0;0;0;0;0;0
20/01/19 05:00;0;0;0;0;0;0;0
20/01/19 06:00;0;0;0;0;0;0;0
20/01/19 07:00;11.78;11.335;82.854;3.9976;-62.202;12.796;1.4751
20/01/19 08:00;70.735;68.066;820.19;13.027;-53.869;82.599;3.758
20/01/19 09:00;140.86;135.54;1729.5;22.197;-42.618;171;7.2303
20/01/19 10:00;137.97;132.76;1684.7;29.412;-29.144;161.8;8.4949
20/01/19 11:00;138.04;132.83;1676.4;33.888;-13.419;160.3;10.263
20/01/19 12:00;204.58;196.86;2525.3;34.94;3.6424;250.1;14.29
20/01/19 13:00;124.22;119.53;1483.9;32.378;20.318;143.1;12.683
20/01/19 14:00;186.07;179.04;2273.5;26.645;35.139;232.1;15.485
20/01/19 15:00;126.14;121.38;1503.2;18.512;47.629;154.3;13.853
20/01/19 16:00;43.51;41.868;460.12;8.7182;58.078;49.896;10.738
20/01/19 17:00;0;0;0;1.7333;64.04;2.2041;0
20/01/19 18:00;0;0;0;0;0;0;0
20/01/19 19:00;0;0;0;0;0;0;0
20/01/19 20:00;0;0;0;0;0;0;0
20/01/19 21:00;0;0;0;0;0;0;0
20/01/19 22:00;0;0;0;0;0;0;0
20/01/19 23:00;0;0;0;0;0;0;0
21/01/19 00:00;0;0;0;0;0;0;0
21/01/19 01:00;0;0;0;0;0;0;0
21/01/19 02:00;0;0;0;0;0;0;0
21/01/19 03:00;0;0;0;0;0;0;0
21/01/19 04:00;0;0;0;0;0;0;0
21/01/19 05:00;0;0;0;0;0;0;0
21/01/19 06:00;0;0;0;0;0;0;0
21/01/19 07:00;0;0;0;4.0824;-62.415;3.002;0
21/01/19 08:00;45.111;43.41;486.96;13.133;-54.078;50.307;6.1001
21/01/19 09:00;139.43;134.16;1691;22.332;-42.819;168.81;10.943
21/01/19 10:00;66.685;64.17;755.39;29.58;-29.324;73.799;8.9161
21/01/19 11:00;71.125;68.443;816.84;34.088;-13.556;78.797;7.0871
21/01/19 12:00;39.843;38.341;421.64;35.162;3.571;43.303;5.5251
21/01/19 13:00;75.294;72.454;872.67;32.608;20.317;83.696;6.3208
21/01/19 14:00;66.552;64.042;760.24;26.869;35.193;73.799;6.1572
21/01/19 15:00;31.972;30.767;324.18;18.725;47.721;34.606;4.9391
21/01/19 16:00;19.501;18.765;172.34;8.9174;58.193;21.093;4.5397
21/01/19 17:00;0;0;0;1.9243;64.167;0.6981;0
21/01/19 18:00;0;0;0;0;0;0;0
21/01/19 19:00;0;0;0;0;0;0;0
21/01/19 20:00;0;0;0;0;0;0;0
21/01/19 21:00;0;0;0;0;0;0;0
21/01/19 22:00;0;0;0;0;0;0;0
21/01/19 23:00;0;0;0;0;0;0;0
22/01/19 00:00;0;0;0;0;0;0;0
22/01/19 01:00;0;0;0;0;0;0;0
22/01/19 02:00;0;0;0;0;0;0;0
22/01/19 03:00;0;0;0;0;0;0;0
22/01/19 04:00;0;0;0;0;0;0;0
22/01/19 05:00;0;0;0;0;0;0;0
22/01/19 06:00;0;0;0;0;0;0;0
22/01/19 07:00;28.3;27.232;279.02;4.1728;-62.632;33.192;4.7599
22/01/19 08:00;85.714;82.478;1005.7;13.244;-54.29;102.9;7.0237
22/01/19 09:00;101.27;97.449;1205.1;22.472;-43.021;117.1;7.9742
22/01/19 10:00;170.1;163.68;2093.2;29.753;-29.505;205.3;11.174
22/01/19 11:00;185.95;178.48;2289.1;34.293;-13.691;279.3;12.21
22/01/19 12:00;175.12;167.1;2132.1;35.39;3.5026;236.7;12.382
22/01/19 13:00;74.276;71.475;850.25;32.842;20.32;82.499;9.7617
22/01/19 14:00;51.83;49.876;566.12;27.097;35.253;56.798;9.4286
22/01/19 15:00;42.753;41.141;452.9;18.94;47.818;46.805;9.2302
22/01/19 16:00;27.377;26.344;264.93;9.1186;58.315;30.099;8.4097
22/01/19 17:00;7.2322;6.9572;26.333;1.9325;64.447;7.0013;7.08
22/01/19 18:00;0;0;0;0;0;0;0
22/01/19 19:00;0;0;0;0;0;0;0
22/01/19 20:00;0;0;0;0;0;0;0
22/01/19 21:00;0;0;0;0;0;0;0
22/01/19 22:00;0;0;0;0;0;0;0
22/01/19 23:00;0;0;0;0;0;0;0
23/01/19 00:00;0;0;0;0;0;0;0
23/01/19 01:00;0;0;0;0;0;0;0
23/01/19 02:00;0;0;0;0;0;0;0
23/01/19 03:00;0;0;0;0;0;0;0
23/01/19 04:00;0;0;0;0;0;0;0
23/01/19 05:00;0;0;0;0;0;0;0
23/01/19 06:00;0;0;0;0;0;0;0
23/01/19 07:00;14.073;13.542;109.12;4.2687;-62.851;15.399;2.1274
23/01/19 08:00;31.796;30.597;322.75;13.361;-54.504;34.697;4.1422
23/01/19 09:00;44.496;42.818;479.33;22.619;-43.226;48.6;6.0189
23/01/19 10:00;121.1;116.53;1454.6;29.933;-29.687;139.8;10.237
23/01/19 11:00;78.501;71.795;854.29;34.505;-13.826;124.3;9.8435
23/01/19 12:00;73.526;59.844;694.49;35.623;3.4374;72.905;10.561
23/01/19 13:00;64.266;61.843;718.92;33.081;20.329;70.9;11.375
23/01/19 14:00;52.894;50.899;575.33;27.328;35.319;58.005;11.698
23/01/19 15:00;55.073;52.997;601.62;19.158;47.922;61.096;12.195
23/01/19 16:00;31.823;30.623;317.33;9.3217;58.442;35.295;10.208
23/01/19 17:00;9.9865;9.61;62.371;2.1265;64.587;11.001;8.7405
23/01/19 18:00;0;0;0;0;0;0;0
23/01/19 19:00;0;0;0;0;0;0;0
23/01/19 20:00;0;0;0;0;0;0;0
23/01/19 21:00;0;0;0;0;0;0;0
23/01/19 22:00;0;0;0;0;0;0;0
23/01/19 23:00;0;0;0;0;0;0;0
24/01/19 00:00;0;0;0;0;0;0;0
24/01/19 01:00;0;0;0;0;0;0;0
24/01/19 02:00;0;0;0;0;0;0;0
24/01/19 03:00;0;0;0;0;0;0;0
24/01/19 04:00;0;0;0;0;0;0;0
24/01/19 05:00;0;0;0;0;0;0;0
24/01/19 06:00;0;0;0;0;0;0;0
24/01/19 07:00;14.062;13.532;109.39;4.1875;-63.224;15.399;0.0468
24/01/19 08:00;35.113;33.789;365.28;13.483;-54.721;38.497;2.9982
24/01/19 09:00;66.722;64.206;760.52;22.771;-43.432;74.401;6.9642
24/01/19 10:00;88.822;85.472;1040.2;30.119;-29.869;99.903;8.8553
24/01/19 11:00;69.731;58.798;684.6;34.722;-13.96;71.598;8.7811
24/01/19 12:00;87.753;71.045;842.77;35.861;3.3753;109.6;10.417
24/01/19 13:00;67.725;64.404;753.11;33.324;20.342;98.596;11.158
24/01/19 14:00;75.264;72.426;857.15;27.563;35.392;83.995;11.86
24/01/19 15:00;67.982;65.418;764.01;19.378;48.032;76.495;12.156
24/01/19 16:00;52.604;50.619;571.81;9.5265;58.576;61.196;11.638
24/01/19 17:00;9.9033;9.5299;61.423;2.1366;64.879;10.901;10.058
24/01/19 18:00;0;0;0;0;0;0;0
24/01/19 19:00;0;0;0;0;0;0;0
24/01/19 20:00;0;0;0;0;0;0;0
24/01/19 21:00;0;0;0;0;0;0;0
24/01/19 22:00;0;0;0;0;0;0;0
24/01/19 23:00;0;0;0;0;0;0;0
25/01/19 00:00;0;0;0;0;0;0;0
25/01/19 01:00;0;0;0;0;0;0;0
25/01/19 02:00;0;0;0;0;0;0;0
25/01/19 03:00;0;0;0;0;0;0;0
25/01/19 04:00;0;0;0;0;0;0;0
25/01/19 05:00;0;0;0;0;0;0;0
25/01/19 06:00;0;0;0;0;0;0;0
25/01/19 07:00;13.645;13.13;104.02;4.294;-63.449;14.9;2.9518
25/01/19 08:00;31.552;30.363;318.57;13.611;-54.94;34.398;5.3852
25/01/19 09:00;39.37;37.886;413.56;22.928;-43.64;42.795;7.2403
25/01/19 10:00;51.884;49.927;567.3;30.31;-30.052;56.798;9.1402
25/01/19 11:00;81.024;66.888;785.4;34.945;-14.093;102.7;11.338
25/01/19 12:00;74.166;52.395;594.38;36.105;3.3166;60.997;11.893
25/01/19 13:00;61.126;53.992;612.98;33.572;20.361;63.899;12.992
25/01/19 14:00;44.87;43.178;472.99;27.802;35.47;48.899;13.399
25/01/19 15:00;36.358;34.987;369.04;19.601;48.148;39.504;13.41
25/01/19 16:00;25.196;24.246;235.87;9.733;58.716;27.496;12.444
25/01/19 17:00;7.6715;7.3823;33.955;2.333;65.031;8.2978;11.137
25/01/19 18:00;0;0;0;0;0;0;0
25/01/19 19:00;0;0;0;0;0;0;0
25/01/19 20:00;0;0;0;0;0;0;0
25/01/19 21:00;0;0;0;0;0;0;0
25/01/19 22:00;0;0;0;0;0;0;0
25/01/19 23:00;0;0;0;0;0;0;0
26/01/19 00:00;0;0;0;0;0;0;0
26/01/19 01:00;0;0;0;0;0;0;0
26/01/19 02:00;0;0;0;0;0;0;0
26/01/19 03:00;0;0;0;0;0;0;0
26/01/19 04:00;0;0;0;0;0;0;0
26/01/19 05:00;0;0;0;0;0;0;0
26/01/19 06:00;0;0;0;0;0;0;0
26/01/19 07:00;24.155;23.244;230.16;4.4061;-63.676;27.596;1.8734
26/01/19 08:00;80.9;77.847;950.82;13.745;-55.16;95.704;4.4411
26/01/19 09:00;139.03;133.79;1698.3;23.092;-43.85;167.5;8.5716
26/01/19 10:00;208.44;200.57;2585.9;30.507;-30.235;260.7;13.056
26/01/19 11:00;156.38;142.58;1798.7;35.174;-14.224;234.5;12.201
26/01/19 12:00;202.94;189.95;2428.1;36.353;3.2613;272.6;14.663
26/01/19 13:00;205.8;195.59;2492.8;33.824;20.385;285.4;16.224
26/01/19 14:00;238.27;229.26;2931.8;28.043;35.554;314.6;18.396
26/01/19 15:00;56.423;54.295;615.76;19.826;48.27;62.602;13.574
26/01/19 16:00;40.658;39.125;420.96;9.941;58.861;45.797;13.671
26/01/19 17:00;0;0;0;2.3447;65.336;1.9049;0
26/01/19 18:00;0;0;0;0;0;0;0
26/01/19 19:00;0;0;0;0;0;0;0
26/01/19 20:00;0;0;0;0;0;0;0
26/01/19 21:00;0;0;0;0;0;0;0
26/01/19 22:00;0;0;0;0;0;0;0
26/01/19 23:00;0;0;0;0;0;0;0
27/01/19 00:00;0;0;0;0;0;0;0
27/01/19 01:00;0;0;0;0;0;0;0
27/01/19 02:00;0;0;0;0;0;0;0
27/01/19 03:00;0;0;0;0;0;0;0
27/01/19 04:00;0;0;0;0;0;0;0
27/01/19 05:00;0;0;0;0;0;0;0
27/01/19 06:00;0;0;0;0;0;0;0
27/01/19 07:00;32.282;31.063;329.47;4.5236;-63.906;38.297;3.3987
27/01/19 08:00;78.848;75.872;921.05;13.884;-55.383;92.802;5.4921
27/01/19 09:00;74.228;71.429;859.8;23.261;-44.061;83.302;5.9734
27/01/19 10:00;205.46;197.7;2550.9;30.71;-30.419;255.9;12.49
27/01/19 11:00;230.31;218.24;2817.1;35.408;-14.355;326.2;14.407
27/01/19 12:00;234.24;224.12;2886.5;36.607;3.2094;312.6;15.665
27/01/19 13:00;162.95;156.8;1985.9;34.08;20.414;192.6;13.266
27/01/19 14:00;199.46;191.92;2459.9;28.288;35.644;250.2;14.021
27/01/19 15:00;48.295;46.474;523.75;20.053;48.399;53.101;8.214
27/01/19 16:00;41.041;39.493;434.17;10.15;59.013;46.197;7.3994
27/01/19 17:00;11.29;10.865;76.954;2.3568;65.648;12.497;6.0375
27/01/19 18:00;0;0;0;0;0;0;0
27/01/19 19:00;0;0;0;0;0;0;0
27/01/19 20:00;0;0;0;0;0;0;0
27/01/19 21:00;0;0;0;0;0;0;0
27/01/19 22:00;0;0;0;0;0;0;0
27/01/19 23:00;0;0;0;0;0;0;0
28/01/19 00:00;0;0;0;0;0;0;0
28/01/19 01:00;0;0;0;0;0;0;0
28/01/19 02:00;0;0;0;0;0;0;0
28/01/19 03:00;0;0;0;0;0;0;0
28/01/19 04:00;0;0;0;0;0;0;0
28/01/19 05:00;0;0;0;0;0;0;0
28/01/19 06:00;0;0;0;0;0;0;0
28/01/19 07:00;14.957;14.393;120.06;4.4623;-64.289;16.396;-0.7421
28/01/19 08:00;34.64;33.334;361.24;14.029;-55.608;37.899;1.1905
28/01/19 09:00;44.871;43.18;488.8;23.436;-44.273;48.999;2.808
28/01/19 10:00;47.201;45.421;516.05;30.919;-30.603;51.502;4.3814
28/01/19 11:00;76.146;47.798;545.24;35.648;-14.484;53.397;5.7292
28/01/19 12:00;84.305;48.509;552.16;36.867;3.1611;54.095;7.1666
28/01/19 13:00;66.281;45.908;516.65;34.34;20.448;51.003;8.0331
28/01/19 14:00;41.757;40.183;441.12;28.536;35.741;45.398;8.7855
28/01/19 15:00;34.059;32.775;345.4;20.282;48.534;36.901;9.4359
28/01/19 16:00;22.254;21.415;202.94;10.361;59.171;24.095;9.2591
28/01/19 17:00;0;0;0;2.556;65.818;6.7021;0
28/01/19 18:00;0;0;0;0;0;0;0
28/01/19 19:00;0;0;0;0;0;0;0
28/01/19 20:00;0;0;0;0;0;0;0
28/01/19 21:00;0;0;0;0;0;0;0
28/01/19 22:00;0;0;0;0;0;0;0
28/01/19 23:00;0;0;0;0;0;0;0
29/01/19 00:00;0;0;0;0;0;0;0
29/01/19 01:00;0;0;0;0;0;0;0
29/01/19 02:00;0;0;0;0;0;0;0
29/01/19 03:00;0;0;0;0;0;0;0
29/01/19 04:00;0;0;0;0;0;0;0
29/01/19 05:00;0;0;0;0;0;0;0
29/01/19 06:00;0;0;0;0;0;0;0
29/01/19 07:00;13.939;13.414;108.35;4.5903;-64.523;15.199;-2.1486
29/01/19 08:00;30.975;29.807;316.22;14.179;-55.835;33.7;0.0515
29/01/19 09:00;39.027;37.556;429.9;23.616;-44.487;42.396;-9.8154
29/01/19 10:00;52.574;48.748;471.6;31.133;-30.788;56.2;52.76
29/01/19 11:00;178.79;157.88;1978.2;35.893;-14.612;257.2;16.829
29/01/19 12:00;166.85;144.23;1810.7;37.131;3.1164;236.1;14.027
29/01/19 13:00;144.78;129.57;1610.1;34.605;20.488;210.9;14.51
29/01/19 14:00;120.81;116.25;1428.9;28.787;35.844;139.8;15.022
29/01/19 15:00;119.4;114.89;1411;20.514;48.675;142.5;14.982
29/01/19 16:00;62.737;60.369;696.79;10.573;59.335;73.902;12.614
29/01/19 17:00;13.089;12.595;96.386;2.5689;66.142;14.601;10.553
29/01/19 18:00;0;0;0;0;0;0;0
29/01/19 19:00;0;0;0;0;0;0;0
29/01/19 20:00;0;0;0;0;0;0;0
29/01/19 21:00;0;0;0;0;0;0;0
29/01/19 22:00;0;0;0;0;0;0;0
29/01/19 23:00;0;0;0;0;0;0;0
30/01/19 00:00;0;0;0;0;0;0;0
30/01/19 01:00;0;0;0;0;0;0;0
30/01/19 02:00;0;0;0;0;0;0;0
30/01/19 03:00;0;0;0;0;0;0;0
30/01/19 04:00;0;0;0;0;0;0;0
30/01/19 05:00;0;0;0;0;0;0;0
30/01/19 06:00;0;0;0;0;0;0;0
30/01/19 07:00;15.774;15.179;129.14;4.7237;-64.759;17.304;1.097
30/01/19 08:00;37.185;35.783;390.36;14.334;-56.064;40.801;3.8208
30/01/19 09:00;44.265;42.597;476.89;23.802;-44.702;48.301;5.6997
30/01/19 10:00;56.28;48.222;547.55;31.353;-30.973;55.302;7.6561
30/01/19 11:00;104.98;74.885;893.96;36.144;-14.738;125.3;10.356
30/01/19 12:00;107.71;67.546;794.12;37.399;3.0753;83.696;11.322
30/01/19 13:00;92.949;65.953;769.98;34.873;20.534;81.602;12.586
30/01/19 14:00;64.76;62.318;720.73;29.04;35.953;71.598;13.275
30/01/19 15:00;76.352;73.472;866.77;20.747;48.822;86.399;13.361
30/01/19 16:00;63.539;61.142;708.42;10.786;59.506;74.8;11.941
30/01/19 17:00;7.9702;7.6698;37.669;2.7695;66.324;8.597;9.0679
30/01/19 18:00;0;0;0;0;0;0;0
30/01/19 19:00;0;0;0;0;0;0;0
30/01/19 20:00;0;0;0;0;0;0;0
30/01/19 21:00;0;0;0;0;0;0;0
30/01/19 22:00;0;0;0;0;0;0;0
30/01/19 23:00;0;0;0;0;0;0;0
31/01/19 00:00;0;0;0;0;0;0;0
31/01/19 01:00;0;0;0;0;0;0;0
31/01/19 02:00;0;0;0;0;0;0;0
31/01/19 03:00;0;0;0;0;0;0;0
31/01/19 04:00;0;0;0;0;0;0;0
31/01/19 05:00;0;0;0;0;0;0;0
31/01/19 06:00;0;0;0;0;0;0;0
31/01/19 07:00;15.938;15.337;131.17;4.6768;-65.149;17.503;0.7332
31/01/19 08:00;32.31;31.092;330.79;14.495;-56.295;35.196;2.3994
31/01/19 09:00;40.285;38.766;428.88;23.994;-44.919;43.803;4.21
31/01/19 10:00;56.652;44.074;495.68;31.579;-31.159;48.799;6.0939
31/01/19 11:00;88.966;46.46;524.06;36.4;-14.863;50.704;7.9127
31/01/19 12:00;99.151;48.932;553.78;37.673;3.0381;53.995;9.4341
31/01/19 13:00;81.661;47.071;527.02;35.145;20.585;52.001;10.938
31/01/19 14:00;88.318;84.987;1017.7;29.296;36.068;99.404;13.738
31/01/19 15:00;116.1;111.72;1365;20.982;48.976;137.6;15.801
31/01/19 16:00;80.726;77.678;921.95;11.001;59.682;98.903;13.453
31/01/19 17:00;18.977;18.261;163.76;2.7828;66.66;21.901;10.243
31/01/19 18:00;0;0;0;0;0;0;0
31/01/19 19:00;0;0;0;0;0;0;0
31/01/19 20:00;0;0;0;0;0;0;0
31/01/19 21:00;0;0;0;0;0;0;0
31/01/19 22:00;0;0;0;0;0;0;0
31/01/19 23:00;0;0;0;0;0;0;0
01/02/19 00:00;0;0;0;0;0;0;0
01/02/19 01:00;0;0;0;0;0;0;0
01/02/19 02:00;0;0;0;0;0;0;0
01/02/19 03:00;0;0;0;0;0;0;0
01/02/19 04:00;0;0;0;0;0;0;0
01/02/19 05:00;0;0;0;0;0;0;0
01/02/19 06:00;0;0;0;0;0;0;0
01/02/19 07:00;19.015;18.298;167.29;4.8205;-65.389;21.103;2.6524
01/02/19 08:00;32.598;31.369;331.78;14.662;-56.527;35.505;5.1014
01/02/19 09:00;40.03;38.52;420.64;24.19;-45.136;43.504;8.1245
01/02/19 10:00;57.95;40.963;450.01;31.809;-31.344;44.102;9.6448
01/02/19 11:00;91.139;44.365;491.6;36.662;-14.986;47.503;11.2
01/02/19 12:00;103.7;53.68;609.01;37.952;3.0047;53.696;12.951
01/02/19 13:00;89.791;50.531;565.86;35.421;20.642;56.698;14.258
01/02/19 14:00;57.18;53.595;601.68;29.555;36.19;63.301;16.122
01/02/19 15:00;39.419;37.933;401.75;21.218;49.136;42.895;16.83
01/02/19 16:00;26.82;25.808;251.96;11.216;59.864;29.202;16.654
01/02/19 17:00;7.8087;7.5143;37.23;2.9843;66.854;8.3975;15.741
01/02/19 18:00;0;0;0;0;0;0;0
01/02/19 19:00;0;0;0;0;0;0;0
01/02/19 20:00;0;0;0;0;0;0;0
01/02/19 21:00;0;0;0;0;0;0;0
01/02/19 22:00;0;0;0;0;0;0;0
01/02/19 23:00;0;0;0;0;0;0;0
02/02/19 00:00;0;0;0;0;0;0;0
02/02/19 01:00;0;0;0;0;0;0;0
02/02/19 02:00;0;0;0;0;0;0;0
02/02/19 03:00;0;0;0;0;0;0;0
02/02/19 04:00;0;0;0;0;0;0;0
02/02/19 05:00;0;0;0;0;0;0;0
02/02/19 06:00;0;0;0;0;0;0;0
02/02/19 07:00;13.37;12.866;101.07;4.9695;-65.632;14.501;1.7423
02/02/19 08:00;27.378;26.346;268.24;14.833;-56.761;29.601;4.0676
02/02/19 09:00;38.334;36.889;401.17;24.392;-45.355;41.599;6.8237
02/02/19 10:00;86.354;65.621;772.18;32.045;-31.53;96.202;9.9197
02/02/19 11:00;131.09;98.651;1204.2;36.929;-15.108;162.1;12.459
02/02/19 12:00;152.07;112.11;1370.3;38.234;2.9751;171.8;15.754
02/02/19 13:00;167.5;143.14;1764.6;35.7;20.704;229.9;19.498
02/02/19 14:00;168.42;159.84;1978.7;29.816;36.319;240.4;20.857
02/02/19 15:00;95.86;92.243;1093.7;21.456;49.303;110.6;19.355
02/02/19 16:00;53.967;51.931;578.1;11.432;60.052;61.805;17.303
02/02/19 17:00;11.228;10.804;75.172;2.9978;67.201;12.297;15.407
02/02/19 18:00;0;0;0;0;0;0;0
02/02/19 19:00;0;0;0;0;0;0;0
02/02/19 20:00;0;0;0;0;0;0;0
02/02/19 21:00;0;0;0;0;0;0;0
02/02/19 22:00;0;0;0;0;0;0;0
02/02/19 23:00;0;0;0;0;0;0;0
03/02/19 00:00;0;0;0;0;0;0;0
03/02/19 01:00;0;0;0;0;0;0;0
03/02/19 02:00;0;0;0;0;0;0;0
03/02/19 03:00;0;0;0;0;0;0;0
03/02/19 04:00;0;0;0;0;0;0;0
03/02/19 05:00;0;0;0;0;0;0;0
03/02/19 06:00;0;0;0;0;0;0;0
03/02/19 07:00;27.206;26.18;263.69;4.9368;-66.027;31.196;7.3134
03/02/19 08:00;67.037;64.508;754.59;15.01;-56.997;76.705;11.111
03/02/19 09:00;191.56;184.32;2328;24.6;-45.575;244.6;17.827
03/02/19 10:00;218.52;210.1;2657.6;32.287;-31.716;271.4;20.108
03/02/19 11:00;230.47;221.7;2806.1;37.2;-15.228;282.4;20.98
03/02/19 12:00;176.04;144.89;1786.4;38.522;2.9496;218.2;19.763
03/02/19 13:00;143.56;108.87;1308.9;35.983;20.772;177.2;19.989
03/02/19 14:00;20.994;8.5981;50.907;30.079;36.454;0;17.493
03/02/19 15:00;0;0;0;21.695;49.476;0;0
03/02/19 16:00;0;0;0;11.648;60.246;0;0
03/02/19 17:00;0;0;0;3.1999;67.407;0;0
03/02/19 18:00;0;0;0;0;0;0;0
03/02/19 19:00;0;0;0;0;0;0;0
03/02/19 20:00;0;0;0;0;0;0;0
03/02/19 21:00;0;0;0;0;0;0;0
03/02/19 22:00;0;0;0;0;0;0;0
03/02/19 23:00;0;0;0;0;0;0;0
04/02/19 00:00;0;0;0;0;0;0;0
04/02/19 01:00;0;0;0;0;0;0;0
04/02/19 02:00;0;0;0;0;0;0;0
04/02/19 03:00;0;0;0;0;0;0;0
04/02/19 04:00;0;0;0;0;0;0;0
04/02/19 05:00;0;0;0;0;0;0;0
04/02/19 06:00;0;0;0;0;0;0;0
04/02/19 07:00;0;0;0;5.0959;-66.274;0;0
04/02/19 08:00;0;0;0;15.192;-57.234;0.0997;0
04/02/19 09:00;0;0;0;24.812;-45.796;0.0997;0
04/02/19 10:00;14.282;3.3209;1.5548;32.533;-31.902;0.1995;-0.4154
04/02/19 11:00;23.896;7.7952;36.924;37.477;-15.346;0.2992;0.9519
04/02/19 12:00;30.286;12.063;91.416;38.814;2.9281;0.2992;0.7222
04/02/19 13:00;36.291;8.7665;51.813;36.269;20.847;0.3989;1.2587
04/02/19 14:00;13.493;4.5861;4.9716;30.345;36.595;0.2992;2.1867
04/02/19 15:00;0;0;0;21.935;49.655;0.0997;0
04/02/19 16:00;0;0;0;11.865;60.446;0.0997;0
04/02/19 17:00;0;0;0;3.2129;67.767;0;0
04/02/19 18:00;0;0;0;0;0;0;0
04/02/19 19:00;0;0;0;0;0;0;0
04/02/19 20:00;0;0;0;0;0;0;0
04/02/19 21:00;0;0;0;0;0;0;0
04/02/19 22:00;0;0;0;0;0;0;0
04/02/19 23:00;0;0;0;0;0;0;0
05/02/19 00:00;0;0;0;0;0;0;0
05/02/19 01:00;0;0;0;0;0;0;0
05/02/19 02:00;0;0;0;0;0;0;0
05/02/19 03:00;0;0;0;0;0;0;0
05/02/19 04:00;0;0;0;0;0;0;0
05/02/19 05:00;0;0;0;0;0;0;0
05/02/19 06:00;0;0;0;0;0;0;0
05/02/19 07:00;0;0;0;5.0723;-66.672;0;0
05/02/19 08:00;0;0;0;15.379;-57.472;0.0997;0
05/02/19 09:00;0;0;0;25.03;-46.018;0.0997;0
05/02/19 10:00;49.711;10.007;67.569;32.785;-32.088;0.0997;-3.3143
05/02/19 11:00;93.516;34.683;381.3;37.759;-15.463;0.1995;-0.9824
05/02/19 12:00;79.909;35.002;383.94;39.11;2.9108;0.5984;0.4507
05/02/19 13:00;45.376;13.778;112.31;36.559;20.927;0.4987;0.3857
05/02/19 14:00;15.777;4.5521;4.6953;30.613;36.743;0.3989;-0.0548
